    0.49021E+01    0.76652E+00
    0.50011E+01    0.72829E+00
    0.51021E+01    0.69193E+00
    0.52052E+01    0.65737E+00
    0.53104E+01    0.62450E+00
    0.54176E+01    0.59326E+00
    0.55271E+01    0.56355E+00
    0.56387E+01    0.53531E+00
    0.57526E+01    0.50846E+00
    0.58689E+01    0.48294E+00
    0.59874E+01    0.45869E+00
    0.61084E+01    0.43563E+00
    0.62318E+01    0.41372E+00
    0.63577E+01    0.39289E+00
    0.64861E+01    0.37310E+00
    0.66171E+01    0.35429E+00
    0.67508E+01    0.33642E+00
    0.68872E+01    0.31944E+00
    0.70263E+01    0.30330E+00
    0.71682E+01    0.28797E+00
    0.73130E+01    0.27340E+00
    0.74608E+01    0.25956E+00
    0.76115E+01    0.24641E+00
    0.77653E+01    0.23392E+00
    0.79221E+01    0.22206E+00
    0.80822E+01    0.21078E+00
    0.82454E+01    0.20008E+00
    0.84120E+01    0.18991E+00
    0.85819E+01    0.18025E+00
    0.87553E+01    0.17108E+00
    0.89322E+01    0.16237E+00
    0.91126E+01    0.15409E+00
    0.92967E+01    0.14624E+00
    0.94845E+01    0.13877E+00
    0.96761E+01    0.13169E+00
    0.98716E+01    0.12496E+00
    0.10071E+02    0.11858E+00
    0.10274E+02    0.11251E+00
    0.10482E+02    0.10675E+00
    0.10694E+02    0.10129E+00
    0.10910E+02    0.96098E-01
    0.11130E+02    0.91171E-01
    0.11355E+02    0.86494E-01
    0.11584E+02    0.82055E-01
    0.11818E+02    0.77841E-01
    0.12057E+02    0.73841E-01
    0.12301E+02    0.70045E-01
    0.12549E+02    0.66441E-01
    0.12803E+02    0.63021E-01
    0.13061E+02    0.59776E-01
    0.13325E+02    0.56696E-01
    0.13594E+02    0.53773E-01
    0.13869E+02    0.50999E-01
    0.14149E+02    0.48366E-01
    0.14435E+02    0.45869E-01
    0.14727E+02    0.43499E-01
    0.15024E+02    0.41250E-01
    0.15328E+02    0.39116E-01
    0.15637E+02    0.37092E-01
    0.15953E+02    0.35172E-01
    0.16275E+02    0.33350E-01
    0.16604E+02    0.31621E-01
    0.16940E+02    0.29981E-01
    0.17282E+02    0.28426E-01
    0.17631E+02    0.26950E-01
    0.17987E+02    0.25551E-01
    0.18351E+02    0.24223E-01
    0.18721E+02    0.22964E-01
    0.19099E+02    0.21769E-01
    0.19485E+02    0.20636E-01
    0.19879E+02    0.19562E-01
    0.20280E+02    0.18543E-01
    0.20690E+02    0.17577E-01
    0.21108E+02    0.16660E-01
    0.21535E+02    0.15791E-01
    0.21970E+02    0.14967E-01
    0.22413E+02    0.14185E-01
    0.22866E+02    0.13444E-01
    0.23328E+02    0.12742E-01
    0.23799E+02    0.12076E-01
    0.24280E+02    0.11444E-01
    0.24771E+02    0.10845E-01
    0.25271E+02    0.10277E-01
    0.25782E+02    0.97387E-02
    0.26302E+02    0.92283E-02
    0.26834E+02    0.87445E-02
    0.27376E+02    0.82858E-02
    0.27929E+02    0.78509E-02
    0.28493E+02    0.74387E-02
    0.29069E+02    0.70480E-02
    0.29656E+02    0.66776E-02
    0.30255E+02    0.63265E-02
    0.30866E+02    0.59938E-02
    0.31490E+02    0.56784E-02
    0.32126E+02    0.53795E-02
    0.32775E+02    0.50961E-02
    0.33437E+02    0.48276E-02
    0.34112E+02    0.45731E-02
    0.34801E+02    0.43320E-02
    0.35504E+02    0.41034E-02
    0.36222E+02    0.38868E-02
    0.36953E+02    0.36815E-02
    0.37700E+02    0.34870E-02
    0.38462E+02    0.33027E-02
    0.39239E+02    0.31281E-02
    0.40031E+02    0.29626E-02
    0.40840E+02    0.28058E-02
    0.41665E+02    0.26573E-02
    0.42507E+02    0.25165E-02
    0.43365E+02    0.23831E-02
    0.44241E+02    0.22568E-02
    0.45135E+02    0.21371E-02
    0.46047E+02    0.20237E-02
    0.46977E+02    0.19162E-02
    0.47926E+02    0.18145E-02
    0.48894E+02    0.17180E-02
    0.49882E+02    0.16267E-02
    0.50890E+02    0.15402E-02
    0.51918E+02    0.14582E-02
    0.52966E+02    0.13806E-02
    0.54036E+02    0.13071E-02
    0.55128E+02    0.12374E-02
    0.56242E+02    0.11715E-02
    0.57378E+02    0.11090E-02
    0.58537E+02    0.10498E-02
    0.59720E+02    0.99376E-03
    0.60926E+02    0.94068E-03
    0.62157E+02    0.89041E-03
    0.63412E+02    0.84280E-03
    0.64693E+02    0.79772E-03
    0.66000E+02    0.75503E-03
    0.67334E+02    0.71460E-03
    0.68694E+02    0.67631E-03
    0.70082E+02    0.64006E-03
    0.71497E+02    0.60573E-03
    0.72942E+02    0.57323E-03
    0.74415E+02    0.54245E-03
    0.75918E+02    0.51331E-03
    0.77452E+02    0.48572E-03
    0.79017E+02    0.45960E-03
    0.80613E+02    0.43487E-03
    0.82241E+02    0.41146E-03
    0.83903E+02    0.38929E-03
    0.85598E+02    0.36831E-03
    0.87327E+02    0.34844E-03
    0.89091E+02    0.32963E-03
    0.90891E+02    0.31183E-03
    0.92727E+02    0.29498E-03
    0.94600E+02    0.27903E-03
    0.96511E+02    0.26393E-03
    0.98461E+02    0.24964E-03
    0.10045E+03    0.23611E-03
    0.10248E+03    0.22331E-03
    0.10455E+03    0.21119E-03
    0.10666E+03    0.19972E-03
    0.10882E+03    0.18887E-03
    0.11101E+03    0.17859E-03
    0.11326E+03    0.16887E-03
    0.11554E+03    0.15967E-03
    0.11788E+03    0.15097E-03
    0.12026E+03    0.14273E-03
    0.12269E+03    0.13493E-03
    0.12517E+03    0.12756E-03
